client_id,target,col372,col635,col639,col640,col643,col644,col647,col648,col651,col652,col655,col656,col659,col660,col663,col664,col667,col668,col671,col672,col703,col707,col711,col712,col715,col716,col719,col720,col723,col724,col727,col728,col731,col732,col736,col739,col743,col744,col747,col804,col1456,col1461,col1464,col1469,col1488,col1493,col1967,col2002,col2004,col2053,col2054,col2055,col2056,col2057,col2058,col2101,col2102,col2103,col2104,col2105,col2106,col2126,col2127,col2129,col2149,col2150,col2151,col2152,col2153,col2154,col2155,col2156,col2157,col2159,col2160,col2165,col2166,col2177,col2178,col2218,col2295,col2296,col2297,col2298,col2299,col2300,col2301,col2303,col2304,col2313,col2314,col2315,col2343,col2344,col2345,col2346,col2347,col2348,col2349,col2350,col2351,col2352,col2353,col2354,col2355,col2356,col2357,col2358,col2359,col2360,col2361,col2362,col2363,col2364,col2365,col2366,col2367,col2368,col2369,col2370,col2371,col2372,col2373,col2374,col2375,col2376,col2377,col2378,col2379,col2380,col2381,col2382,col2384,col2385,col2386,col2387,col2388,col2390,col2394,col2395,col2396,col2397,col2398,col2399,col2400,col2401,col2402,col2403,col2404,col2405,col2406,col2407,col2408,col2409,col2410,col2411,col2412,col2413,col2414,col2418,col2419,col2420,col2421,col2422,col2423,col2424,col2425,col2426,col2427,col2428,col2429,col2430,col2431,col2432,col2433,col2434,col2435,col2436,col2438,col2439,col2440,col2441,col2442,col2443,col2444,col2445,col2446,col2447,col2459,col2603,col2604,col2605,col2606,col2607,col2608
27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,298869.0,298869.0,298869.0,298869.0,298869.0,298869.0,298869.0,298869.0,298869.0,298869.0,298869.0,298869.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,41.7,68.13,68.13,68.13,68.13,41.7,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,,,,,,,,,,,,,,,,,,,,,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,,,,,,
28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,30.02,30.02,30.02,30.02,30.02,,,,30.02,30.02,,,,,,,,,,15.79,15.79,15.79,15.79,15.79,15.79,,,,15.79,15.79,15.79,,,,,,,,,,5.25,5.25,5.25,5.25,5.25,5.25,,,,5.25,5.25,,,,,,,,,,,,,,,,
29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,,,,16.82,14.02,15.42,,,5.0,,,,1.87,1.38,1.625,1.87,1.38,1.625,1.38,1.625,1.38,1.625,0.0,2.0,,,,,,,,,,306847.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,29.46,27.77,28.89666666666667,29.46,27.77,28.89666666666667,29.46,28.89666666666667,,,,29.46,28.89666666666667,,,,,,,16.82,14.02,15.88666666666667,16.82,14.02,15.88666666666667,16.82,14.02,15.88666666666667,,,,16.82,14.02,15.88666666666667,,,,,,,5.01,5.0,5.00333333333333,5.01,5.0,5.00333333333333,5.01,5.0,5.00333333333333,,,,5.01,5.00333333333333,,,,,,,,,,,,,,,,
30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,0.0,93610.0,93610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10000.0,93610.0,93610.0,93610.0,139581.0,139581.0,139581.0,139581.0,139581.0,139581.0,93610.0,93610.0,93610.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.37,3.37,3.37,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,3.37,3.37,3.37,76.65,76.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,60.6,60.6,,,,60.6,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5000.0,156272.0,156272.0,156272.0,156272.0,156272.0,156272.0,156272.0,156272.0,156272.0,156272.0,156272.0,156272.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,50.23,42.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,212637.0,195796.0,1.0,1.0,1.0,1.0,1.0,1.0,14.57,13.91,14.24,14.57,13.91,14.24,10.23,10.385,10.23,1.95,1.62,1.785,1.95,1.62,1.785,1.95,1.62,1.785,1.62,1.785,1.62,1.785,1.0,1.0,10000.0,,,,212637.0,212637.0,212637.0,212637.0,212637.0,212637.0,212637.0,212637.0,212637.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,13.91,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,,,,1.95,1.95,1.95,1.95,1.95,1.95,1.95,,,,,,
34,0,1.0,,,4682864.0,,6194789.615384615,,6211977.0,,6881877.0,,7197405.0,,4982864.0,,6467759.461538462,,6401045.0,,7197405.0,,,,20764.0,,38.4,,24.83,,34.84999994131235,,35.43,,38.34000015258789,1.0,,,0.8461538461538461,,119987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212848.0,212848.0,1.0,1.0,1.0,1.0,1.0,1.0,16.1,16.1,16.1,16.1,16.1,16.1,11.28,11.28,11.28,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,0.0,1.0,10000.0,212848.0,212848.0,212848.0,212848.0,212848.0,212848.0,212848.0,212848.0,212848.0,212848.0,212848.0,212848.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,39.81,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,,,,,,
35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,148369.0,148369.0,148369.0,148369.0,148369.0,148369.0,148369.0,148369.0,148369.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,30.09,,,,30.09,30.09,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,,,,14.17,14.17,14.17,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,,,,8.99,8.99,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,,,,,,,
36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,105000.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,,,,24.27,24.27,,,,,,,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,,,,12.23,12.23,12.23,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,5.0,5.0,,,,,,,,,,,,,,,,
37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,63.85,63.85,63.85,13.25,13.25,,,,63.85,43.61,,,,,,,,,,34.8,34.8,34.8,34.8,34.8,34.8,,,,34.8,34.8,34.8,,,,,,,,,,15.7,15.7,15.7,15.7,15.7,15.7,,,,15.7,15.7,,,,,,,,,,,,,,,,
38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,34.6,34.6,34.6,34.6,34.6,,,,34.6,34.6,,,,,,,,,,14.9,14.9,14.9,14.9,14.9,14.9,,,,14.9,14.9,14.9,,,,,,,,,,11.9,11.9,11.9,11.9,11.9,11.9,,,,11.9,11.9,,,,,,,,,,,,,,,,
39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5000.0,,,,213048.0,209758.0,211403.0,213048.0,211403.0,209758.0,213048.0,209758.0,211403.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,37.14,37.14,37.14,37.14,37.14,,,,37.14,37.14,,,,,,,,,,16.0,16.0,16.0,16.0,16.0,16.0,,,,16.0,16.0,16.0,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,,,,13.0,13.0,,,,,,,,,,,,,,,,
42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,42.03,42.03,,,,,,,,,,,,,,,,,,,24.44,24.44,24.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,10000.0,207313.25,207313.25,207313.25,207313.25,207313.25,207313.25,207313.25,207313.25,207313.25,207313.25,207313.25,207313.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,,,,,,
44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,3.2,3.2,,,,59.2,41.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,55.36,55.36,55.36,55.36,55.36,,,,55.36,55.36,,,,,,,,,,25.85,25.85,25.85,25.85,25.85,25.85,,,,25.85,25.85,25.85,,,,,,,,,,14.52,14.52,14.52,14.52,14.52,14.52,,,,14.52,14.52,,,,,,,,,,,,,,,,
46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,38.3,38.3,38.3,38.3,38.3,,,,38.3,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.99,1.99,1.99,1.99,1.99,1.99,1.99,0.0,0.0,,,,,,,,,,151269.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,45.52,45.52,45.52,45.52,45.52,45.52,45.52,45.52,,,,45.52,45.52,,,,,,,21.66,21.66,21.66,21.66,21.66,21.66,21.66,21.66,21.66,,,,21.66,21.66,21.66,,,,,,,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,,,,12.05,12.05,,,,,,,,,,,6774000.0,6774000.0,6774000.0,6774000.0,6774000.0,6774000.0
48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,,,,10.82,10.82,10.82,,,17.18,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,10000.0,181223.0,181223.0,181223.0,181223.0,181223.0,181223.0,181223.0,181223.0,181223.0,181223.0,181223.0,181223.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,
49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,175675.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,,,,25.83,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,182666.0,182666.0,182666.0,182666.0,182666.0,182666.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,36.95,36.95,36.95,36.95,36.95,36.95,36.95,36.95,36.95,36.95,36.95,36.95,36.95,36.95,,,,36.95,36.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,2.11,2.11,2.11,2.11,2.11,,,,,,,
51,1,,38300630.0,38300630.0,38300630.0,38300632.0,38300632.0,38300630.0,38300630.0,38300632.0,38300632.0,39000916.0,39000916.0,39000916.0,39000916.0,39000916.0,39000916.0,39000916.0,39000916.0,39000916.0,39000916.0,112173.0,112173.0,112173.0,112173.0,100.6,100.6,100.6,100.6,100.5999984741211,100.5999984741211,100.6,100.6,100.5999984741211,100.5999984741211,4.0,4.0,4.0,4.0,4.0,64739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475880.0,1811745.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,10000.0,,,,147611.0,147611.0,147611.0,147611.0,147611.0,147611.0,147611.0,147611.0,147611.0,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,,4.0,4.0,4.0,,,,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,100.6,45.61428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,142646.0,142646.0,142646.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.53,,,,35.53,35.53,,,,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,,,,16.27,16.27,16.27,,,,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.69,,,,9.69,9.69,,,,,,,1.3,1.3,1.3,,,,,,,
53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,25.01,25.01,,,,25.01,25.01,,,,,,,,,,,,,12.21,12.21,12.21,,,,12.21,12.21,12.21,,,,,,,,,,,,,5.0,5.0,5.0,,,,5.0,5.0,,,,,,,,,,,,,,,,
54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,151973.0,151973.0,151973.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,,,22.0,22.0,,,,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,,,,8.88,8.88,8.88,,,,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,,,,4.95,4.95,,,,,,,1.83,1.83,1.83,,,,,,,
55,0,1.0,27022996.0,25826152.0,25394308.0,26424574.0,25920865.666666668,25826152.0,25394308.0,25826152.0,25394308.0,27723280.0,27723280.0,26526434.0,26094592.0,27124857.0,26504435.33333333,26526434.0,26094592.0,26526434.0,26094592.0,121437.0,118950.0,118950.0,87750.0,78.5,78.5,71.1,71.1,74.79999923706055,76.91666793823242,71.1,77.8,71.0999984741211,77.80000305175781,4.0,3.0,3.5,3.6666666666666665,3.0,161497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,4.0,4.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,326405.0,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,,,,,,,,,,77.8,77.8,77.8,77.8,77.8,77.8,77.8,77.8,,,,77.8,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,178603.0,178603.0,178603.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,,,,25.83,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,
57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,50.21,50.21,,,,51.3,50.646,,,,,,,,,,,,,23.76,23.76,23.76,,,,23.76,22.36,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,31.78,31.78,,,,31.78,31.78,,,,,,,,,,,,,14.28,14.28,14.28,,,,14.28,14.28,14.28,,,,,,,,,,,,,8.17,8.17,8.17,,,,8.17,8.17,,,,,,,,,,,,,,,,
59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,37.05,37.05,,,,37.05,37.05,,,,,,,,,,,,,14.3,14.3,14.3,,,,14.3,14.3,14.3,,,,,,,,,,,,,11.1,11.1,11.1,,,,11.1,11.1,,,,,,,,,,,,,,,,
60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,,,,13.95,13.95,13.95,,,10.12,,,,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,0.0,1.0,,,,,,,,173924.0,173924.0,173924.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,,,,35.43,35.43,,,,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,,,,13.95,13.95,13.95,,,,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,,,,10.12,10.12,,,,,,,1.33,1.33,1.33,,,,,,,
