target,col372,col635,col639,col640,col643,col644,col647,col648,col651,col652,col655,col656,col659,col660,col663,col664,col667,col668,col671,col672,col703,col707,col711,col712,col715,col716,col719,col720,col723,col724,col727,col728,col731,col732,col736,col739,col743,col744,col747,col804,col1456,col1461,col1464,col1469,col1488,col1493,col1967,col2002,col2004,col2053,col2054,col2056,col2057,col2101,col2102,col2103,col2104,col2105,col2106,col2126,col2127,col2129,col2149,col2150,col2151,col2152,col2153,col2154,col2155,col2156,col2157,col2159,col2160,col2165,col2166,col2177,col2178,col2218,col2295,col2296,col2297,col2298,col2299,col2300,col2301,col2303,col2304,col2313,col2314,col2315,col2343,col2344,col2346,col2347,col2349,col2350,col2351,col2352,col2353,col2354,col2355,col2356,col2357,col2358,col2359,col2360,col2361,col2362,col2364,col2365,col2366,col2367,col2368,col2369,col2370,col2371,col2372,col2373,col2374,col2375,col2376,col2377,col2378,col2379,col2380,col2381,col2382,col2384,col2385,col2386,col2387,col2388,col2390,col2394,col2395,col2396,col2397,col2398,col2399,col2400,col2401,col2402,col2403,col2404,col2405,col2406,col2407,col2408,col2409,col2410,col2411,col2412,col2413,col2414,col2418,col2419,col2420,col2421,col2422,col2423,col2424,col2425,col2426,col2427,col2428,col2429,col2430,col2431,col2432,col2433,col2434,col2435,col2436,col2438,col2439,col2440,col2441,col2442,col2443,col2444,col2445,col2446,col2447,col2459,col2603,col2604,col2605,col2606,col2607,col2608
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,37,37,37,37,37,31,31,31,37,37,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,13,14,13,14,14,14,8,9,8,10,11,10,11,11,11,12,11,12,12,11,11,8,9,9,12,11,1,1,1,1,1,1,1,1,1,1,5266084,5245915,5255999,5101163,5078933,5090151
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,31,31,31,38,21,31,31,31,38,21,12,11,12,10,11,10,11,11,11,10,10,10,13,12,12,11,11,11,13,12,12,-1,-1,0,1,0,1,0,0,0,2,0,1,7,2,4,0,-1,0,6,3,1,0,1,1,1,1,1,1,1,1,4241970,4627546,4434758,2450872,2615566,2544210
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0,763507,261160.88404154044,270146.78496352606,265506,267373.6869306973,282183,275267,303042.38290094543,267804,254742.19380525738,265294.65651156474,279997,272913,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,2.0,2.0,2,2.0,2.0,2,1.0,1.0,2.0,2.0,2,40,41,41,31,35,33,24,21,23,24,24,24,41,41,41,41,41,31,36,34,41,41,9,10,10,13,14,14,12,12,12,25,25,25,24,25,25,12,13,11,25,25,25,4,8,5,5,5,5,3,4,3,5,5,5,5,5,5,3,9,6,5,5,0,1,0,0,0,0,0,0,0,0,7456732,7430296,7443514,7641135,7565731,7603985
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215855,215855,2.0,2.0,2.0,2.0,26,25,25,26,25,25,9,10,9,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,-231269,215855.0,215855.0,215855,215855.0,215855,215855,215855.0,215855,215855.0,206230.76801254466,205908,206492,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,55,55,55,55,27,26,27,27,26,26,27,26,26,26,26,26,27,26,26,27,26,27,27,26,26,12,11,12,13,12,13,13,12,13,12,12,12,13,12,13,12,11,12,13,13,2,2,2,2,2,2,2,2,2,2,8953998,8914907,8934452,8464413,8487569,8475633
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,750761,128747.57625510072,141424.5722279293,134860,163793.16491438623,173615,169019,176459.01454300873,186673,186345.90330873206,159299.91285876467,168760,164334,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,28,29,32,33,33,31,32,32,32,32,32,30,30,30,30,30,32,33,33,36,32,14,14,14,13,12,13,13,12,13,15,15,15,15,15,15,14,14,14,16,14,15,8,7,8,5,5,6,6,5,6,5,5,5,5,5,5,8,7,7,11,7,0,0,0,1,1,1,1,0,1,1,6508000,6508000,6508000,6508000,6508000,6508000
0,1.0,10951218,7847854,3208343,9089998,6223048,8941293,6533090,9282514,6533090,10865702,7115658,7866628,3508343,9096109,6538079,9109491,6848618,9345758,6848618,31822,31649,31546,21801,51,38,39,20,44,36,44,38,46,38,1.0,1.0,1,0,1.0,119891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212228,253265,1.0,1.0,1.0,1.0,13,13,13,10,10,10,11,10,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,519971,358823.3780258857,334534.7701017228,346570,249786.07101006745,251037,254385,170044.0,170044,170044.0,248120.2054005351,247495,252011,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,38,51,44,46,45,46,38,38,38,38,38,38,38,38,38,38,38,48,45,47,38,38,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,12,9,12,10,10,10,23,21,22,17,17,17,17,17,17,17,17,17,17,17,17,22,20,21,17,17,0,1,0,0,0,0,0,0,0,0,5459650,5352021,5405835,6169069,6086139,6128547
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,39,39,39,39,39,31,31,31,39,39,13,13,13,14,14,14,15,15,15,15,15,15,15,15,15,14,14,13,15,15,15,7,9,8,10,11,11,11,12,12,13,13,13,13,13,13,8,9,9,13,13,1,2,2,1,1,1,1,1,1,1,5494582,5470780,5482681,5269060,5245897,5257690
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,31,31,31,35,35,31,31,31,35,35,14,13,14,14,14,14,14,14,14,13,13,13,14,14,14,14,14,14,14,14,14,10,9,10,10,10,10,11,11,11,11,10,10,11,11,11,10,10,10,11,11,1,1,1,1,1,1,1,1,1,1,5102415,5102231,5102323,5338218,5319430,5328910
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,34,34,34,34,34,31,31,31,34,34,13,13,13,13,13,13,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,8,9,8,9,10,9,9,10,10,11,11,11,11,11,11,8,9,9,11,11,1,1,1,1,1,1,1,1,1,1,4978354,4953478,4965916,4831252,4805719,4818286
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,3.0,3.0,3,3.0,3.0,3,1.0,1.0,3.0,3.0,3,50,51,50,38,42,40,18,17,18,23,27,25,71,71,71,71,71,38,43,40,71,71,6,6,6,14,11,13,15,14,14,41,41,41,41,41,41,11,12,7,41,41,41,0,10,5,3,3,3,4,6,5,13,13,13,13,13,13,0,13,6,13,13,4,5,5,0,1,1,1,2,2,1,10238080,10231282,10234681,10207164,10186926,10196481
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0,763507,261160.88404154044,270146.78496352606,265506,267373.6869306973,282183,275267,303042.38290094543,267804,254742.19380525738,265294.65651156474,279997,272913,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,4.0,4.0,4,4.0,4.0,4,1.0,1.0,4.0,4.0,4,59,63,61,39,46,43,12,7,10,17,19,18,70,70,70,70,70,38,47,43,70,70,1,3,2,12,10,11,10,11,11,50,50,50,49,50,50,9,12,5,50,50,50,-2,9,3,-1,-3,-2,-4,-2,-3,3,3,3,2,3,3,-3,12,4,2,3,3,4,3,0,0,0,0,1,0,0,11800642,11835528,11818085,12578892,12530417,12554647
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,31,31,31,33,33,31,31,31,33,33,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,13,14,13,14,14,14,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,9,9,9,11,11,1,1,1,1,1,1,1,1,1,1,4297426,4291411,4294419,4572270,4516567,4543468
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,2.0,2.0,2.0,2.0,0.0,0.0,0.0,185298,185298,1.0,1.0,1.0,1.0,10,10,10,10,10,10,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,10000,243029.57477568538,250943.76939568648,246813,185298.0,185298,185298,185298.0,185298,185298.0,185298.0,185298,185298,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,41,43,42,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1,1,1,0,0,0,0,0,0,0,6297427,6383577,6340502,6697247,6738260,6717943
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,10000,214184.85098107735,183991.87001300734,199256,173125.0,173125,173125,168089.0,168089,168089.0,173125.0,173125,173125,1.0,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2,19,21,20,49,49,49,54,54,54,54,54,54,54,49,52,54,52,49,49,49,54,52,26,26,26,27,27,27,27,26,27,27,27,27,27,27,27,27,26,26,27,27,27,10,9,10,13,12,13,12,11,12,12,11,11,12,11,11,10,10,10,12,11,4,5,5,0,0,0,2,2,2,0,5238337,5259943,5249140,5299316,5417711,5358426
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,9,9,9,12,11,5,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,868370,130060.10368054986,137127.90700909414,133739,200244.81842395826,207839,206286,244004.94682901062,230373,224237.0,186820.35044197526,194352,191920,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,32,22,27,26,26,26,25,24,24,21,21,21,21,21,21,21,21,25,25,26,21,21,12,11,12,11,10,10,9,9,9,9,9,9,9,9,9,10,12,11,9,9,9,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,1,0,0,1,1,1,1,1,1,1,4335370,4335370,4335370,4335370,4335370,4335370
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,1.0,1.0,1.0,1.0,0.0,0.0,0.0,255503,248351,1.0,1.0,1.0,1.0,13,13,13,13,12,13,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,615448,206931.1962141469,229719.51610223632,218205,230554.022585749,241719,238112,223517.99083571404,229166,219198.59776935284,229974.63452659507,240992,237429,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,33,31,32,31,32,32,31,32,32,32,33,32,32,32,32,32,32,31,32,31,32,32,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,9,9,9,10,10,1,1,1,1,1,1,1,1,1,1,4304375,4304375,4304375,4304375,4304375,4304375
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,223068.0,202909,223068.0,184872.07974306642,191930,188463,1.0,1.0,1.0,1.0,2.0,1.0,1,2.0,1.0,1,2.0,1.0,1,2.0,1.0,1,2.0,1.0,2.0,1.0,1,21,19,20,22,20,23,50,37,44,50,37,45,50,37,45,50,45,30,13,24,50,45,16,9,14,28,15,24,27,14,23,27,14,23,27,14,23,27,9,18,26,14,22,1,0,0,11,9,10,10,9,10,10,9,10,9,9,9,1,2,1,10,9,3,3,3,1,1,1,2,2,2,1,6429714,6399623,6414668,7429352,7259032,7338458
1,1.0,15132668,10992858,9693718,12543869,11817613,12122130,11740673,12877167,12527053,15119054,14761224,11146688,9949059,12592789,11953340,12155130,11802609,12911374,12578576,44065,43245,45702,43455,63,62,46,41,52,50,51,50,52,51,2.0,2.0,1,1,2.0,139021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166611,166611,2.0,2.0,2.0,2.0,25,25,25,25,25,25,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,20000,506120.761645413,425194.53198195086,465610,166611.0,166611,166611,166611.0,166611,166611.0,166611.0,166611,166611,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2,51,71,61,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,3,2,1,1,1,1,1,1,1,7811000,7811000,7811000,7811000,7811000,7811000
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,25000,165266.85196535382,174114.95276529106,169552,187974.0,187974,187974,187974.0,187974,187974.0,187974.0,187974,187974,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,30,30,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,3396675,3399573,3398124,3609377,3629110,3620112
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,27000,165253.2596335417,174103.97462323078,169540,192249.0,192249,192249,192249.0,192249,192249.0,192249.0,192249,192249,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,12,12,12,11,11,1,1,1,2,2,2,2,2,2,2,5143878,5120304,5132091,5183698,5139561,5160752
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,3.0,2.0,2,1.0,1.0,3.0,2.0,2,18,16,17,20,20,20,21,21,21,20,18,19,15,12,13,61,59,20,21,20,61,59,10,13,12,11,15,12,33,33,33,27,28,27,41,41,41,17,22,15,41,41,41,7,4,5,-2,-8,-5,10,10,9,0,1,0,1,8,5,5,6,6,2,6,4,3,4,1,1,1,0,0,0,1,2058370,1833527,1945949,7540495,7002552,7264423
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0,763507,261160.88404154044,270146.78496352606,265506,267373.6869306973,282183,275267,303042.38290094543,267804,254742.19380525738,265294.65651156474,279997,272913,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,30,30,30,28,30,29,31,28,30,28,26,27,25,25,25,25,25,28,30,29,25,25,13,13,13,14,15,15,12,13,13,11,11,11,11,11,11,13,14,14,11,11,11,7,7,7,9,9,9,7,7,7,6,6,6,6,6,6,7,7,7,6,6,0,0,0,0,0,0,0,0,0,0,4895844,4838034,4866939,4747095,4671187,4709871
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,1049170,135979.05662003325,125862.896756521,132178,132571.71469155763,176866,153716,113671.68458897158,124571,139105.61662893143,136601.19209766298,180725,158215,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,2.0,2.0,2,1.0,1.0,2.0,2.0,2,12,14,13,14,12,13,15,12,14,20,18,20,3,3,3,40,22,15,13,14,40,22,3,3,4,1,4,2,15,16,16,15,15,15,21,21,21,8,7,5,21,21,21,-4,-12,-7,-10,-16,-13,-2,-3,-3,-8,-8,-8,0,-5,-3,-5,-9,-6,-1,-4,0,0,0,0,0,0,0,0,0,0,-988888,-544023,-766456,3450787,3677947,3574571
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253072,253072,3.0,3.0,3.0,3.0,34,34,34,34,34,34,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,200024,188868.71536730658,164812.18418197715,177052,253072.0,253072,253072,253072.0,253072,253072.0,251627.61872463202,251399,250995,3.0,2.0,3.0,3.0,3.0,3.0,3,3.0,3.0,3,3.0,3.0,3,3.0,3.0,3,3.0,3.0,3.0,3.0,3,44,23,33,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,54,55,55,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,36,34,34,34,34,34,7,6,6,5,4,5,4,4,4,5,4,5,4,4,5,6,5,6,4,5,1,1,1,0,0,0,0,0,0,0,12372589,10878512,11625551,14675481,13234571,13949617
