report_date,client_id,target,col2059,col2060,col2061,col2062,col2063,col2064,col2068,col2069,col2070,col2080,col2081,col2082,col2087,col2088,col2093,col2094,col2108,col2109,col2110,col2111,col2112,col2116,col2117,col2118,col2132,col2133,col2134,col2135,col2136,col2140,col2141,col2142,col2155,col2156,col2157,col2158,col2159,col2160,col2164,col2165,col2166,col2298,col2299,col2300,col2301,col2302,col2303,col2304,col2305,col2306,col2307,col2346,col2347,col2348,col2349,col2350,col2351,col2352,col2353,col2354,col2355,col2356,col2357,col2358,col2359,col2360,col2364,col2365,col2366,col2373,col2374,col2375,col2376,col2377,col2378,col2379,col2380,col2381,col2382,col2383,col2384,col2388,col2390,col2397,col2398,col2399,col2400,col2401,col2402,col2403,col2404,col2405,col2406,col2407,col2408,col2412,col2413,col2414,col2421,col2422,col2423,col2424,col2425,col2426,col2427,col2428,col2429,col2430,col2431,col2432,col2436,col2437,col2438,col2442,col2443,col2444,col2445,col2446,col2447,col2448,col2450,col2552,col2554,col2558,col2606,col2607,col2608,col2612,col2613,col2614
2022-07-01,5958,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.1,22.1,22.1,22.1,22.1,22.1,22.1,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,221014.0,221014.0,221014.0,221014.0,221014.0,221014.0,221014.0,221014.0,221014.0,221014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,7000000.0,7000000.0,7000000.0,4497163.0,4497163.0,4497163.0,4497163.0,4497163.0,4497163.0
2022-11-01,5983,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,52.19,52.19,52.19,52.19,52.19,52.19,52.19,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,184408.0,184408.0,184408.0,184408.0,184408.0,184408.0,184408.0,184408.0,184408.0,184408.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,24.84,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,10200000.0,10200000.0,10200000.0,10008000.0,10008000.0,10008000.0,10008000.0,10008000.0,10008000.0
2022-06-01,6040,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.71,21.71,21.71,21.71,21.71,21.71,21.71,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,191818.0,191818.0,191818.0,191818.0,191818.0,191818.0,191818.0,191818.0,191818.0,191818.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,4103000.0,4103000.0,4103000.0,4053000.0,4053000.0,4053000.0,4053000.0,4053000.0,4053000.0
2022-08-01,6097,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.55,21.43,21.47,21.43,21.47,21.43,21.47,9.94,9.98,10.06,9.94,9.98,10.06,9.94,9.98,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,204701.0,204701.0,204701.0,204701.0,204701.0,204701.0,204701.0,204701.0,204701.0,204701.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,5390000.0,5390000.0,5390000.0,5324000.0,5324000.0,5324000.0,5324000.0,5324000.0,5324000.0
2022-07-01,6157,0,2.0,1.0,1.25,2.0,1.0,1.25,2.0,1.0,1.25,57.37,35.55,42.54,35.55,42.54,35.55,42.54,12.52,18.265,30.09,12.52,18.265,30.09,12.52,18.265,9.38,11.3725,15.05,9.38,11.3725,15.05,9.38,11.3725,2.73,1.4,1.93,2.73,1.4,1.93,2.73,1.4,1.93,275217.0,275217.0,275217.0,275217.0,215178.0,247106.55555556,275217.0,215178.0,247106.55555556,275217.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.89,35.55,37.09222222222222,40.89,35.55,37.09222222222222,40.89,35.55,37.09222222222222,40.89,35.55,37.09222222222222,40.89,37.09222222222222,15.55,12.52,14.66,15.55,12.52,14.66,15.55,12.52,14.66,15.55,12.52,14.66,15.55,12.52,14.66,15.05,9.38,10.72666666666667,15.05,9.38,10.72666666666667,15.05,9.38,10.72666666666667,15.05,9.38,10.72666666666667,15.05,9.38,10.72666666666667,1.53,1.53,1.53,2.73,1.4,1.73888888888889,2.73,1.73888888888889,9148040.0,9148040.0,9148040.0,8514000.0,8514000.0,8514000.0,8514000.0,8514000.0,8514000.0
2022-12-01,6251,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.09,26.09,26.09,26.09,26.09,26.09,26.09,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,206164.0,206164.0,206164.0,206164.0,206164.0,206164.0,206164.0,206164.0,206164.0,206164.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.09,26.09,26.09,26.09,26.09,26.09,26.09,26.09,26.09,26.09,26.09,26.09,26.09,26.09,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,5133126.0,5133126.0,5133126.0,5133126.0,5133126.0,5133126.0,5133126.0,5133126.0,5133126.0
2022-07-01,6312,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,49.07,49.07,49.07,49.07,49.07,49.07,49.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,166611.0,166611.0,166611.0,166611.0,166611.0,166611.0,166611.0,166611.0,166611.0,166611.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,7811029.0,7811029.0,7811029.0,7811000.0,7811000.0,7811000.0,7811000.0,7811000.0,7811000.0
2022-04-01,6341,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.84,47.46,47.98666666666667,47.46,47.98666666666667,47.46,47.98666666666667,24.86,24.95666666666667,25.07,24.86,24.95666666666667,25.07,24.86,24.95666666666667,10.24,10.25666666666667,10.29,10.24,10.25666666666667,10.29,10.24,10.25666666666667,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,160297.0,160297.0,160297.0,160297.0,160297.0,160297.0,160297.0,160297.0,160297.0,160297.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,7054000.0,7054000.0,7054000.0,6933039.81,6933039.81,6933039.81,6933039.81,6933039.81,6933039.81
2022-07-01,6388,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.35,32.25,34.8,32.25,34.8,32.25,34.8,10.71,11.38,12.05,10.71,11.38,12.05,10.71,11.38,10.35,13.71,17.07,10.35,13.71,17.07,10.35,13.71,1.3,0.0,0.65,1.3,0.0,0.65,1.3,0.0,0.65,184105.0,184105.0,184105.0,184105.0,184105.0,184105.0,184105.0,184105.0,184105.0,184105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,5692493.0,5692493.0,5692493.0,5402000.0,5402000.0,5402000.0,5402000.0,5402000.0,5402000.0
2022-07-01,6398,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,58.65,58.65,58.65,58.65,58.65,58.65,58.65,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,155857.0,155857.0,155857.0,155857.0,155857.0,155857.0,155857.0,155857.0,155857.0,155857.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,58.65,58.65,58.65,58.65,58.65,58.65,58.65,58.65,58.65,58.65,58.65,58.65,58.65,58.65,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,8701450.0,8701450.0,8701450.0,8548577.0,8548577.0,8548577.0,8548577.0,8548577.0,8548577.0
2022-11-01,6521,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,94.03,94.03,94.03,94.03,94.03,94.03,94.03,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,171477.0,171477.0,171477.0,171477.0,171477.0,171477.0,171477.0,171477.0,171477.0,171477.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,15200000.0,15200000.0,15200000.0,15145000.0,15145000.0,15145000.0,15145000.0,15145000.0,15145000.0
2022-07-01,6700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.4,28.4,28.4,28.4,28.4,28.4,28.4,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,298395.0,298395.0,298395.0,298395.0,298395.0,298395.0,298395.0,298395.0,298395.0,298395.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,7947500.0,7947500.0,7947500.0,7910000.0,7910000.0,7910000.0,7910000.0,7910000.0,7910000.0
2022-08-01,6905,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.2,22.2,22.2,22.2,22.2,22.2,22.2,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,202500.0,202500.0,202500.0,202500.0,202500.0,202500.0,202500.0,202500.0,202500.0,202500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,5500000.0,5500000.0,5500000.0,5404866.97,5404866.97,5404866.97,5404866.97,5404866.97,5404866.97
2023-01-01,7012,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.27,21.62,23.29,21.62,23.15,21.62,23.15,9.0,10.523,14.82,9.0,10.46636363636364,14.82,9.0,10.46636363636364,4.93,5.028,5.29,4.93,5.03454545454546,5.29,4.93,5.03454545454546,1.6,1.1,1.357,1.6,1.1,1.34272727272727,1.6,1.1,1.34272727272727,253325.0,202316.0,235664.5,253325.0,202316.0,241313.1,253325.0,202316.0,241313.1,253325.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.98,21.62,21.79,21.98,21.62,21.79,21.98,21.62,21.79,21.98,21.62,21.78076923076923,21.98,21.78076923076923,9.9,9.0,9.32,9.9,9.0,9.32,9.9,9.0,9.32,9.9,9.0,9.45384615384615,9.9,9.0,9.45384615384615,5.1,5.02,5.04,5.1,5.02,5.04,5.1,5.02,5.04,5.1,5.02,5.05384615384615,5.1,5.02,5.05384615384615,1.41,1.2,1.34,1.41,1.1,1.244,1.41,1.244,5559000.0,5323736.5,5559000.0,1376000.0,1376000.0,1376000.0,1376000.0,1376000.0,1376000.0
2022-09-01,7188,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.11,41.11,41.11,41.11,41.11,41.11,41.11,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,166378.0,166378.0,166378.0,166378.0,166378.0,166378.0,166378.0,166378.0,166378.0,166378.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,5904000.0,5904000.0,5904000.0,5785000.0,5785000.0,5785000.0,5785000.0,5785000.0,5785000.0
2022-09-01,7417,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.91,21.91,21.91,21.91,21.91,21.91,21.91,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,240732.0,240732.0,240732.0,240732.0,240732.0,240732.0,240732.0,240732.0,240732.0,240732.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,21.91,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,5590836.0,5590836.0,5590836.0,5525000.0,5525000.0,5525000.0,5525000.0,5525000.0,5525000.0
2022-07-01,7477,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.94,34.94,34.94,34.94,34.94,34.94,34.94,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,206281.0,206281.0,206281.0,206281.0,206281.0,206281.0,206281.0,206281.0,206281.0,206281.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,6653000.0,6653000.0,6653000.0,6653069.0,6653069.0,6653069.0,6653069.0,6653069.0,6653069.0
2022-07-01,7546,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.01,25.01,25.01,25.01,25.01,25.01,25.01,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,294092.0,294092.0,294092.0,294092.0,294092.0,294092.0,294092.0,294092.0,294092.0,294092.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,12.21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,4600000.0,4600000.0,4600000.0,4498967.36,4498967.36,4498967.36,4498967.36,4498967.36,4498967.36
2022-07-01,7613,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8,36.8,36.8,36.8,36.8,36.8,36.8,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,265570.0,265570.0,265570.0,265570.0,265570.0,265570.0,265570.0,265570.0,265570.0,265570.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,9128405.0,9128405.0,9128405.0,8990656.0,8990656.0,8990656.0,8990656.0,8990656.0,8990656.0
2022-05-01,7652,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,78.85,78.85,78.85,78.85,78.85,78.85,78.85,39.92,39.92,39.92,39.92,39.92,39.92,39.92,39.92,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.13,190954.0,190954.0,190954.0,190954.0,190954.0,190954.0,190954.0,190954.0,190954.0,190954.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,78.85,39.92,39.92,39.92,39.92,39.92,39.92,39.92,39.92,39.92,39.92,39.92,39.92,39.92,39.92,39.92,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.13,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2022-09-01,8122,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.25,35.25,35.25,35.25,35.25,35.25,35.25,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,270264.0,270264.0,270264.0,270264.0,270264.0,270264.0,270264.0,270264.0,270264.0,270264.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,8980022.0,8980022.0,8980022.0,9054822.72,9054822.72,9054822.72,9054822.72,9054822.72,9054822.72
